textid	target	model	tokenizer	predicted	prob	condition
ex11230	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5883309245109558	subsequence
ex11231	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7270323038101196	subsequence
ex11232	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9102703332901	subsequence
ex11233	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4357410371303558	subsequence
ex11234	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9180683493614196	subsequence
ex11235	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9108625054359436	subsequence
ex11236	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4719544053077698	subsequence
ex11237	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6013330221176147	subsequence
ex11238	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6812149882316589	subsequence
ex11239	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4987389743328094	subsequence
ex11240	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5706056952476501	subsequence
ex11241	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6042386293411255	subsequence
ex11242	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6124921441078186	subsequence
ex11243	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8477473855018616	subsequence
ex11244	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5422126650810242	subsequence
ex11245	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6549919843673706	subsequence
ex11246	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4683738350868225	subsequence
ex11247	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7250946164131165	subsequence
ex11248	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5549400448799133	subsequence
ex11249	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5593980550765991	subsequence
ex11250	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8750874996185303	subsequence
ex11251	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8129867911338806	subsequence
ex11252	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7495361566543579	subsequence
ex11253	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7577992677688599	subsequence
ex11254	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8985088467597961	subsequence
ex11255	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8086297512054443	subsequence
ex11256	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5988336801528931	subsequence
ex11257	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8361399173736572	subsequence
ex11258	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8042914867401123	subsequence
ex11259	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8432258367538452	subsequence
ex11260	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5922240614891052	subsequence
ex11261	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7056751847267151	subsequence
ex11262	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6189783215522766	subsequence
ex11263	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6441097259521484	subsequence
ex11264	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7027589678764343	subsequence
ex11265	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5356449484825134	subsequence
ex11266	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5605116486549377	subsequence
ex11267	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7341557741165161	subsequence
ex11268	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6198635101318359	subsequence
ex11269	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5208381414413452	subsequence
ex11270	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5421054363250732	subsequence
ex11271	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6180862188339233	subsequence
ex11272	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6203484535217285	subsequence
ex11273	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6685418486595154	subsequence
ex11274	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4253108501434326	subsequence
ex11275	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8519827723503113	subsequence
ex11276	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7700464129447937	subsequence
ex11277	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6626582145690918	subsequence
ex11278	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5369994640350342	subsequence
ex11279	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6479871869087219	subsequence
ex11280	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4023371040821075	subsequence
ex11281	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.697847306728363	subsequence
ex11282	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5321499109268188	subsequence
ex11283	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8573192358016968	subsequence
ex11284	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5987851619720459	subsequence
ex11285	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5943650603294373	subsequence
ex11286	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5365584492683411	subsequence
ex11287	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7447386980056763	subsequence
ex11288	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8006904125213623	subsequence
ex11289	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8599336743354797	subsequence
ex11290	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.578705906867981	subsequence
ex11291	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4344160854816437	subsequence
ex11292	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5236831307411194	subsequence
ex11293	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8872562050819397	subsequence
ex11294	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6201851963996887	subsequence
ex11295	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6875705122947693	subsequence
ex11296	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7391654253005981	subsequence
ex11297	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7545672059059143	subsequence
ex11298	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6562827825546265	subsequence
ex11299	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7099606394767761	subsequence
ex11300	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8228061199188232	subsequence
ex11301	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4486775398254394	subsequence
ex11302	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6342453956604004	subsequence
ex11303	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8419323563575745	subsequence
ex11304	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7643638253211975	subsequence
ex11305	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7444906830787659	subsequence
ex11306	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4625962376594543	subsequence
ex11307	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8425376415252686	subsequence
ex11308	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6505134701728821	subsequence
ex11309	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4364157021045685	subsequence
ex11310	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6856313347816467	subsequence
ex11311	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4292029440402984	subsequence
ex11312	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5149839520454407	subsequence
ex11313	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8979057669639587	subsequence
ex11314	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8433085680007935	subsequence
ex11315	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8795425295829773	subsequence
ex11316	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4993950724601745	subsequence
ex11317	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9462715983390808	subsequence
ex11318	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.467655748128891	subsequence
ex11319	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5318338871002197	subsequence
ex11320	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4631474018096924	subsequence
ex11321	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8353848457336426	subsequence
ex11322	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5186944603919983	subsequence
ex11323	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8668761253356934	subsequence
ex11324	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.489969789981842	subsequence
ex11325	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9230860471725464	subsequence
ex11326	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8280059099197388	subsequence
ex11327	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8179908990859985	subsequence
ex11328	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4526796340942383	subsequence
ex11329	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6205706000328064	subsequence
ex11330	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7241427898406982	subsequence
ex11331	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4189937710762024	subsequence
ex11332	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6648347973823547	subsequence
ex11333	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6037812232971191	subsequence
ex11334	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.594511091709137	subsequence
ex11335	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4564280807971954	subsequence
ex11336	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7108151912689209	subsequence
ex11337	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.45058274269104	subsequence
ex11338	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9130221009254456	subsequence
ex11339	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6187553405761719	subsequence
ex11340	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.794491171836853	subsequence
ex11341	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8635597229003906	subsequence
ex11342	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6965414881706238	subsequence
ex11343	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.640975832939148	subsequence
ex11344	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8397669792175293	subsequence
ex11345	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5238382816314697	subsequence
ex11346	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8464866876602173	subsequence
ex11347	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9258297085762024	subsequence
ex11348	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5823900699615479	subsequence
ex11349	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7791405320167542	subsequence
ex11350	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4242161214351654	subsequence
ex11351	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4463349282741546	subsequence
ex11352	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6823588609695435	subsequence
ex11353	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6525611281394958	subsequence
ex11354	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7917641401290894	subsequence
ex11355	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5296066999435425	subsequence
ex11356	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5451520085334778	subsequence
ex11357	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.689585268497467	subsequence
ex11358	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4168321490287781	subsequence
ex11359	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8957863450050354	subsequence
ex11360	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.658612847328186	subsequence
ex11361	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6535391807556152	subsequence
ex11362	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.918026864528656	subsequence
ex11363	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8091055154800415	subsequence
ex11364	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6316481828689575	subsequence
ex11365	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4667350053787231	subsequence
ex11366	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.458499550819397	subsequence
ex11367	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5718662142753601	subsequence
ex11368	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8982359170913696	subsequence
ex11369	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4530051648616791	subsequence
ex11370	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8981359601020813	subsequence
ex11371	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7761110663414001	subsequence
ex11372	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6578313708305359	subsequence
ex11373	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.546844482421875	subsequence
ex11374	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4514609277248382	subsequence
ex11375	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8315727114677429	subsequence
ex11376	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7392021417617798	subsequence
ex11377	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4807174503803253	subsequence
ex11378	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.434050440788269	subsequence
ex11379	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6165319085121155	subsequence
ex11380	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5434774160385132	subsequence
ex11381	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9020252227783204	subsequence
ex11382	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7159239053726196	subsequence
ex11383	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6382274627685547	subsequence
ex11384	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4319202899932861	subsequence
ex11385	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4825209975242615	subsequence
ex11386	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.813158392906189	subsequence
ex11387	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8600680232048035	subsequence
ex11388	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7244821786880493	subsequence
ex11389	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5474023222923279	subsequence
ex11390	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5929105281829834	subsequence
ex11391	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.861331045627594	subsequence
ex11392	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5842066407203674	subsequence
ex11393	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6465543508529663	subsequence
ex11394	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4549767076969147	subsequence
ex11395	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5798428654670715	subsequence
ex11396	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5907848477363586	subsequence
ex11397	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6697372794151306	subsequence
ex11398	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5883123278617859	subsequence
ex11399	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6406236886978149	subsequence
ex11400	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5471746921539307	subsequence
ex11401	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.703068196773529	subsequence
ex11402	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5333489775657654	subsequence
ex11403	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6442544460296631	subsequence
ex11404	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5836509466171265	subsequence
ex11405	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7246817350387573	subsequence
ex11406	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.3772386610507965	subsequence
ex11407	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7112817764282227	subsequence
ex11408	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4928343296051025	subsequence
ex11409	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7455990314483643	subsequence
ex11410	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7144030928611755	subsequence
ex11411	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7670662999153137	subsequence
ex11412	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6208974123001099	subsequence
ex11413	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5232539176940918	subsequence
ex11414	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9146727323532104	subsequence
ex11415	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6189692616462708	subsequence
ex11416	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7496146559715271	subsequence
ex11417	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.792606770992279	subsequence
ex11418	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7909612655639648	subsequence
ex11419	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6419996619224548	subsequence
ex11420	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4735407531261444	subsequence
ex11421	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4289200901985168	subsequence
ex11422	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9115163087844848	subsequence
ex11423	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4570920169353485	subsequence
ex11424	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5276730060577393	subsequence
ex11425	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7289923429489136	subsequence
ex11426	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5016664862632751	subsequence
ex11427	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8014979958534241	subsequence
ex11428	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7112343311309814	subsequence
ex11429	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5973895192146301	subsequence
ex11430	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.605124294757843	subsequence
ex11431	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7646113038063049	subsequence
ex11432	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4977054893970489	subsequence
ex11433	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7763048410415649	subsequence
ex11434	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5054651498794556	subsequence
ex11435	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7784386873245239	subsequence
ex11436	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8687866926193237	subsequence
ex11437	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6848834156990051	subsequence
ex11438	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5002012252807617	subsequence
ex11439	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6499679088592529	subsequence
ex11440	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.505597710609436	subsequence
ex11441	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.5834160447120667	subsequence
ex11442	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4629493057727813	subsequence
ex11443	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4178445041179657	subsequence
ex11444	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8940022587776184	subsequence
ex11445	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8425161242485046	subsequence
ex11446	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.8735625743865967	subsequence
ex11447	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7763354182243347	subsequence
ex11448	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.632287323474884	subsequence
ex11449	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6042349338531494	subsequence
ex11450	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.908815622329712	subsequence
ex11451	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4911878407001495	subsequence
ex11452	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4507580995559692	subsequence
ex11453	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.8128730058670044	subsequence
ex11454	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.4991011023521423	subsequence
ex11455	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.915195643901825	subsequence
ex11456	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.701653778553009	subsequence
ex11457	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.9110102653503418	subsequence
ex11458	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4857202768325805	subsequence
ex11459	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.4317137002944946	subsequence
ex11460	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5865592956542969	subsequence
ex11461	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.6493753790855408	subsequence
ex11462	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6098772287368774	subsequence
ex11463	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.585710346698761	subsequence
ex11464	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5522148013114929	subsequence
ex11465	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.6914831399917603	subsequence
ex11466	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_2	0.7580125331878662	subsequence
ex11467	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.5379278659820557	subsequence
ex11468	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7378057837486267	subsequence
ex11469	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7329427003860474	subsequence
ex11470	non-entailment	mnli_models/mnli_model3	mnli_models/mnli_model3	LABEL_0	0.7149475812911987	subsequence
